Sample_date,Sample_Time,DateTime, Station, Layer,Salinity_ppt,pH,DO_mg/L,Turb_NTU,Chl_ug/L,T_Fahr,
9/13/2021,3:15:0,09/13/21 03:15, Patapsco River  - Aquarium East Surface,S,6.57,7.45,3.38,-0.66,8.72,77.027,
9/13/2021,3:30:0,09/13/21 03:30, Patapsco River  - Aquarium East Surface,S,6.49,7.41,3.82,-0.82,7.8,76.7318,
9/13/2021,3:45:0,09/13/21 03:45, Patapsco River  - Aquarium East Surface,S,6.55,7.42,3.39,-0.8,7.63,76.82,
9/13/2021,4:0:0,09/13/21 04:00, Patapsco River  - Aquarium East Surface,S,6.52,7.42,3.67,-0.78,7.47,76.8308,
9/13/2021,4:15:0,09/13/21 04:15, Patapsco River  - Aquarium East Surface,S,6.53,7.4,3.37,-0.74,6.55,76.8812,
9/13/2021,4:30:0,09/13/21 04:30, Patapsco River  - Aquarium East Surface,S,6.5,7.39,3.48,-0.72,6.73,76.7228,
9/13/2021,4:45:0,09/13/21 04:45, Patapsco River  - Aquarium East Surface,S,6.42,7.39,3.72,-0.85,7.22,76.4726,
9/13/2021,5:0:0,09/13/21 05:00, Patapsco River  - Aquarium East Surface,S,6.5,7.39,3.81,-0.83,7.47,76.5536,
9/13/2021,5:15:0,09/13/21 05:15, Patapsco River  - Aquarium East Surface,S,6.55,7.39,3.52,-0.85,7.57,76.7606,
9/13/2021,5:30:0,09/13/21 05:30, Patapsco River  - Aquarium East Surface,S,6.57,7.36,3.35,-0.88,6.34,76.8074,
9/13/2021,5:45:0,09/13/21 05:45, Patapsco River  - Aquarium East Surface,S,6.57,7.38,3.54,-0.83,6.49,76.7462,
9/13/2021,6:0:0,09/13/21 06:00, Patapsco River  - Aquarium East Surface,S,6.63,7.37,3.26,-0.89,6.77,76.865,
9/13/2021,6:15:0,09/13/21 06:15, Patapsco River  - Aquarium East Surface,S,6.63,7.37,3.32,-0.83,6.76,76.7966,
9/13/2021,6:30:0,09/13/21 06:30, Patapsco River  - Aquarium East Surface,S,6.6,7.36,3.2,-0.83,7.2,76.7732,
9/13/2021,6:45:0,09/13/21 06:45, Patapsco River  - Aquarium East Surface,S,6.71,7.4,3.49,-0.79,6.44,77.0396,
9/13/2021,7:0:0,09/13/21 07:00, Patapsco River  - Aquarium East Surface,S,6.7,7.38,3.28,-0.78,5.75,76.9424,
9/13/2021,7:15:0,09/13/21 07:15, Patapsco River  - Aquarium East Surface,S,6.76,7.4,3.47,-0.81,6.11,77.1332,
9/13/2021,7:30:0,09/13/21 07:30, Patapsco River  - Aquarium East Surface,S,6.77,7.41,3.55,-0.8,5.42,77.1008,
9/13/2021,7:45:0,09/13/21 07:45, Patapsco River  - Aquarium East Surface,S,6.7,7.39,3.44,-0.85,5.57,76.9784,
9/13/2021,8:0:0,09/13/21 08:00, Patapsco River  - Aquarium East Surface,S,6.75,7.4,3.66,-0.8,4.74,77.1044,
9/13/2021,8:15:0,09/13/21 08:15, Patapsco River  - Aquarium East Surface,S,6.82,7.41,3.42,-0.74,4.53,77.2376,
9/13/2021,8:30:0,09/13/21 08:30, Patapsco River  - Aquarium East Surface,S,6.77,7.4,3.47,-0.71,5.14,77.0774,
9/13/2021,8:45:0,09/13/21 08:45, Patapsco River  - Aquarium East Surface,S,6.67,7.39,3.49,-0.84,5.24,76.8974,
9/13/2021,9:0:0,09/13/21 09:00, Patapsco River  - Aquarium East Surface,S,6.67,7.38,3.52,-0.88,3.51,76.973,
9/13/2021,9:15:0,09/13/21 09:15, Patapsco River  - Aquarium East Surface,S,6.69,7.36,3.44,-0.87,3.73,77.0342,
9/13/2021,9:30:0,09/13/21 09:30, Patapsco River  - Aquarium East Surface,S,6.72,7.37,3.4,-0.87,3.64,77.1926,
9/13/2021,9:45:0,09/13/21 09:45, Patapsco River  - Aquarium East Surface,S,6.75,7.38,3.35,-0.93,3.6,77.2952,
9/13/2021,10:0:0,09/13/21 10:00, Patapsco River  - Aquarium East Surface,S,6.72,7.37,3.41,-0.98,3.64,77.3276,
9/13/2021,10:15:0,09/13/21 10:15, Patapsco River  - Aquarium East Surface,S,6.73,7.38,3.43,-0.92,4.21,77.3348,
9/13/2021,10:30:0,09/13/21 10:30, Patapsco River  - Aquarium East Surface,S,6.72,7.39,3.56,-0.94,4.12,77.4536,
9/13/2021,10:45:0,09/13/21 10:45, Patapsco River  - Aquarium East Surface,S,6.75,7.43,3.53,-0.78,7.46,77.4302,
9/13/2021,11:0:0,09/13/21 11:00, Patapsco River  - Aquarium East Surface,S,6.75,7.43,3.9,-0.81,6.23,77.4914,
9/13/2021,11:15:0,09/13/21 11:15, Patapsco River  - Aquarium East Surface,S,6.76,7.44,3.57,-0.84,5.85,77.5508,
9/13/2021,11:30:0,09/13/21 11:30, Patapsco River  - Aquarium East Surface,S,6.74,7.43,3.85,-0.86,4.64,77.7812,
9/13/2021,11:45:0,09/13/21 11:45, Patapsco River  - Aquarium East Surface,S,6.77,7.42,3.88,-0.91,4.37,77.7452,
9/13/2021,12:0:0,09/13/21 12:00, Patapsco River  - Aquarium East Surface,S,6.76,7.43,3.82,-0.93,4.54,77.7884,
